Dateiname,Foliierung,Zweitfoliierung,Ort,place supplied,Datum,date supplied,weranwen,Briefnummer,Struktur,Dokumenttyp,Quellenkritische Anmerkungen,Bemerkung,folder,width,height,Fehler/Anmerkungen,Kontrolle Vollständigkeit,
Kasten_blau_44_3f_0048.jpg,,,Favorita,,1695.07.16,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_3f_0048,1650,2479,,,
Kasten_blau_44_3f_0049.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0048,1650,2479,,,
Kasten_blau_44_3f_0050.jpg,,,Favorita,,1695.07.30,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_3f_0050,1650,2479,,,
Kasten_blau_44_3f_0051.jpg,,,Düsseldorf,,1695.08.13,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"vermutlich Konzept (obwohl keine Korrekturen), mit Unterschrift.",Kasten_blau_44_3f_0051,1686,2569,,,
Kasten_blau_44_3f_0052.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0051,1650,2565,,,
Kasten_blau_44_3f_0053.jpg,,,Düsseldorf,,1695.08.28,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_3f_0053,1780,2785,,,
Kasten_blau_44_3f_0054.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0053,1786,2765,,,
Kasten_blau_44_3f_0055.jpg,,,o.O.,,1695.09.21,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_3f_0055,1676,2588,,,
Kasten_blau_44_3f_0056.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0055,1676,2587,,,
Kasten_blau_44_3f_0057.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0055,1676,2587,,,
Kasten_blau_44_3f_0058.jpg,,,Düsseldorf,,1695.09.15,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"ist mit PS überschrieben, aber dann doch auch Anrede, und eben eigenes Datum (und zwar vor dem vorigen Brief). Vermutlilch Konzept.",Kasten_blau_44_3f_0058,1772,2767,,,
Kasten_blau_44_3f_0059.jpg,,,o.O.,Düsseldorf,,September 1695,,,,Beilage,deutsch; Abschrift; Schreiber; Dechiffrierung,ist Transkription der chiffrierten Passage aus 44_3f_60,Kasten_blau_44_3f_0059,1622,2588,,"Einzeln ausgewiesen, gehört verlinkt zu KA_1147_0182 vom 29.9.95",
Kasten_blau_44_3f_0060.jpg,,,Ebersdorf,,1695.09.17,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,enthält Chiffre (passagenweise). Eberstorf,Kasten_blau_44_3f_0060,1622,2508,,,
Kasten_blau_44_3f_0061.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0060,1628,2492,,,
Kasten_blau_44_3f_0062.jpg,,,?,,1695.08.09,,Velder ? an John James Hamilton ?,,Drittbrief,Sonstiges,französisch; Kopie; Schreiber; Brief,"enthält Chiffre (mehrfach einige Wörter, darunter die Unterschrift und der Ort. Provisorische, leider wenig plausible Entzifferung: Veider, Qerpoen). französisch, adressiert an ""Monsieur"", von einem Mann (""serviteur""); Er kommt von seiner 2. Reise, seit seiner Abfahrt von Düsseldorf, die er im Auftrag des Kurfürsten unternommen hat: war in Luxemburg. Geht um Krieg (1695: Einnahme von Naumur durch alliierte Truppen; Zerstörung eines Teils von Brüssel durch die Franzosen)",Kasten_blau_44_3f_0060,1650,2601,,,
Kasten_blau_44_3f_0063.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0060,1652,2603,,,
Kasten_blau_44_3f_0064.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0060,1652,2603,,,
Kasten_blau_44_3f_0065.jpg,,,Düsseldorf,,1695.09.24,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_3f_0065,1652,2603,,,
Kasten_blau_44_3f_0066.jpg,,,,,,,,,,,,,Kasten_blau_44_3f_0065,1686,2581,,,
Kasten_blau_44_5a_0001.jpg,,,Düsseldorf,,1712.12.17,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Da der Bestand eigentlich Korrespondenzen JWs enthält, wurden nur die Briefe von und an Eleonora Magdalena von Pfalz-Neuburg erfasst und nur Beilagen zu diesen als Drittbrief ausgewiesen. Datum korrigiert aus Bensberg? 1712.11.? Der Brief ist nicht identisch mit Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 1712.12.17 in Kasten_blau_44_11_0075.jpg ff.",Kasten_blau_44_5a_0006,1712,2760,,"AS Ordner in Transkribus eingespielt, Layouterkennung ",
Kasten_blau_44_5a_0002.jpg,,,,,,,,,,,,,Kasten_blau_44_5a_0006,1726,2760,,,
Kasten_blau_44_5a_0003.jpg,,,,,,,,,,,,,Kasten_blau_44_5a_0006,1726,2760,,,
Kasten_blau_44_5a_0006.jpg,,,,,,,,,Fortsetzung,,,weiter Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 1712.12.17,Kasten_blau_44_5a_0006,1726,2714,,,
Kasten_blau_44_5a_0004.jpg,,,o.O.,,o.D.,Dezember 1712,? an ?,,Drittbrief,Beilage,italienisch; Kopie; Schreiber; Bericht,"italienisches Schreiben ohne Anrede, Datierung oder Angabe zum Autor, geht um Wolfenbüttel, Papier mit Goldrand und sehr schöne Schrift. Liegt zwischen 1712.12.17-1712.12.17",Kasten_blau_44_5a_0006,1304,1660,,,
Kasten_blau_44_5a_0005.jpg,,,,,,,,,,,,,Kasten_blau_44_5a_0006,2424,1642,,,
Kasten_blau_44_6_0001.jpg,gestempelte Foliierung,,,,,,,,Deckblatt,,,"""Bay Geh. Staatsarchiv München K. bl. 44/6. Korrespondenz der Kaiserin Eleonore mit ihrem Bruder, Kfst. Johann Wilhelm von der Pfalz. 1688-1694, 1699. Bl. 1-309""",,1882,2820,,,
Kasten_blau_44_6_0002.jpg,,,,,,,,,Deckblatt,,,,,1882,2785,,,
Kasten_blau_44_6_0003.jpg,1 r,,Wien,,1688.04.25,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0003,1622,2482,,,
Kasten_blau_44_6_0004.jpg,1 v,,,,,,,,,,,,Kasten_blau_44_6_0003,1622,2484,,,
Kasten_blau_44_6_0005.jpg,2 r,,Wien,,1688.05.23,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0005,1622,2484,,,
Kasten_blau_44_6_0006.jpg,2 v,,,,,,,,,,,,Kasten_blau_44_6_0005,1622,2484,,,
Kasten_blau_44_6_0007.jpg,3 r,,Laxenburg,,1688.05.30,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0007,1658,2532,,,
Kasten_blau_44_6_0008.jpg,3 v,,,,,,,,,,,,Kasten_blau_44_6_0007,1658,2531,,,
Kasten_blau_44_6_0009.jpg,4 r,,,,,,,,,,,,Kasten_blau_44_6_0007,1658,2531,,,
Kasten_blau_44_6_0010.jpg,8 r,,Wien,,1688.09.28,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0010,1716,2503,,,
Kasten_blau_44_6_0011.jpg,7 r,,Wien,,1688.09.11,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0011,1716,2503,,,
Kasten_blau_44_6_0012.jpg,9 r,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0011,1985,1696,,,
Kasten_blau_44_6_0013.jpg,10 r,,Wien,,1688.10.03,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0013,1732,2484,,,
Kasten_blau_44_6_0014.jpg,10 v,,,,,,,,,,,,Kasten_blau_44_6_0013,1716,2503,,,
Kasten_blau_44_6_0015.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0013,1688,2132,,,
Kasten_blau_44_6_0016.jpg,12 r,,Wien,,1688.11.20,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0016,1716,2503,,,
Kasten_blau_44_6_0017.jpg,12 v,,,,,,,,,,,,Kasten_blau_44_6_0016,1716,2503,,,
Kasten_blau_44_6_0018.jpg,13 r,,,,,,,,,,,,Kasten_blau_44_6_0016,1664,2018,,,
Kasten_blau_44_6_0019.jpg,13 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0016,1648,2014,,,
Kasten_blau_44_6_0020.jpg,14 r,,Wien,,1688.11.28,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0020,1664,2413,,,
Kasten_blau_44_6_0021.jpg,14 v,,,,,,,,,,,,Kasten_blau_44_6_0020,1648,2407,,,
Kasten_blau_44_6_0022.jpg,15 v,,,,,,,,Adresse,,,"kein Foto von 15 r vorhanden, aber 15 scheint hier von der Rückseite durch, also 15 v",Kasten_blau_44_6_0020,1648,2407,,,
Kasten_blau_44_6_0023.jpg,16 r,,Düsseldorf,,1688.12.18,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_6_0023,1682,2507,,,
Kasten_blau_44_6_0024.jpg,16 v,,,,,,,,,,,,Kasten_blau_44_6_0023,1684,2509,,,
Kasten_blau_44_6_0025.jpg,17 r,,Wien,,1689.03.05,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0025,1684,2509,,,
Kasten_blau_44_6_0026.jpg,17 v,,,,,,,,,,,,Kasten_blau_44_6_0025,1718,2508,,,
Kasten_blau_44_6_0027.jpg,18 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0025,1718,2508,,,
Kasten_blau_44_6_0028.jpg,19 r,,Laxenburg,,1689.05.11,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"""ist den 8. Junij 1689 beantwortet eigenhandig und dem ? Von Lamberg mitgegeben worden""",Kasten_blau_44_6_0028,1718,2508,,,
Kasten_blau_44_6_0029.jpg,19 v,,,,,,,,,,,,Kasten_blau_44_6_0028,1718,2508,,,
Kasten_blau_44_6_0030.jpg,20 r,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0028,2197,1680,,,
Kasten_blau_44_6_0031.jpg,21 r,,Laxenburg,,1689.05.12,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Datum: 12 korrigiert aus 11,Kasten_blau_44_6_0031,1680,2525,,,
Kasten_blau_44_6_0032.jpg,21 v,,,,,,,,,,,,Kasten_blau_44_6_0031,1718,2508,,,
Kasten_blau_44_6_0033.jpg,22 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0031,1718,2508,,,
Kasten_blau_44_6_0034.jpg,23 r,,Laxenburg,,1689.06.02,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0034,1680,2525,,,
Kasten_blau_44_6_0035.jpg,23 v,,,,,,,,,,,,Kasten_blau_44_6_0034,1718,2508,,,
Kasten_blau_44_6_0036.jpg,24 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0034,1718,2508,,,
Kasten_blau_44_6_0037.jpg,25 r,,Wien,,1689.06.12,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0037,1718,2524,,,
Kasten_blau_44_6_0038.jpg,26 v,,,,,,,,Adresse,,,,Kasten_blau_44_6_0037,1718,2508,,,
Kasten_blau_44_6_0039.jpg,27 r,,Wien,,1689.06.16,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0039,1718,2524,,,
Kasten_blau_44_6_0040.jpg,27 v,,,,,,,,,,,,Kasten_blau_44_6_0039,1718,2508,,,
Kasten_blau_44_6_0041.jpg,28 v,,,,,,,,Adresse,,,,Kasten_blau_44_6_0039,1718,2508,,,
Kasten_blau_44_6_0042.jpg,29 r,,Augsburg,,1689.11.04,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0042,1656,2485,,,
Kasten_blau_44_6_0043.jpg,30 r,,Augsburg,,1689.11.07,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0043,1718,2508,,,
Kasten_blau_44_6_0044.jpg,31 r,,Augsburg,,1689.12.15,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0044,1670,2508,,,
Kasten_blau_44_6_0045.jpg,31 v,,,,,,,,,,,,Kasten_blau_44_6_0044,1718,2508,,,
Kasten_blau_44_6_0046.jpg,33 r,,Augsburg,,1689.12.18,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0046,1650,2462,,,
Kasten_blau_44_6_0047.jpg,34 r,,Augsburg,,1689.12.26,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0047,1650,2462,,,
Kasten_blau_44_6_0048.jpg,34 v,,,,,,,,,,,,Kasten_blau_44_6_0047,1644,2508,,,
Kasten_blau_44_6_0049.jpg,35 r,,Wien,,1689.12.08,,"Maria Elisabeth von Polheim, geb.Windischgrätz, an Eleonora Magdalena von Pfalz-Neuburg",,Drittbrief,Beilage,deutsch; Ausfertigung; Schreiber; Brief,könnte die 2. Ehefrau von Wolf Carl von Polheim sein: Hochzeit 1660,Kasten_blau_44_6_0047,1682,2546,,,
Kasten_blau_44_6_0050.jpg,35 v,,,,,,,,,,,,Kasten_blau_44_6_0047,1644,2508,,,
Kasten_blau_44_6_0051.jpg,36 r,,Augsburg,,1689.12.29,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0051,1644,2492,,,
Kasten_blau_44_6_0052.jpg,37 r,,Augsburg,,1690.01.02,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Augsburg,Kasten_blau_44_6_0052,1644,2470,,,
Kasten_blau_44_6_0053.jpg,38 r,,Wien,,1690.11.26,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0053,1644,2492,,,
Kasten_blau_44_6_0054.jpg,38 v,,,,,,,,,,,,Kasten_blau_44_6_0053,1644,2470,,,
Kasten_blau_44_6_0055.jpg,39 r,,,,,,,,,,,,Kasten_blau_44_6_0053,1644,2492,,,
Kasten_blau_44_6_0056.jpg,40 r,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0053,2237,1618,,,
Kasten_blau_44_6_0057.jpg,41 r,,Wien,,1691.01.01,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0057,1644,2415,,,
Kasten_blau_44_6_0058.jpg,41 v,,,,,,,,,,,,Kasten_blau_44_6_0057,1638,2415,,,
Kasten_blau_44_6_0059.jpg,42 r,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0057,1638,2415,,,
Kasten_blau_44_6_0060.jpg,43 r,,Wien,,1691.01.19,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0060,1638,2415,,,
Kasten_blau_44_6_0061.jpg,43 v,,,,,,,,,,,,Kasten_blau_44_6_0060,1638,2415,,,
Kasten_blau_44_6_0062.jpg,44 r,,Wien,,1691.01.07,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"falls Datierung richtig, stimmt hier die Chronologie nicht",Kasten_blau_44_6_0062,1638,2415,,,
Kasten_blau_44_6_0063.jpg,44 v,,,,,,,,,,,,Kasten_blau_44_6_0062,1638,2415,,,
Kasten_blau_44_6_0064.jpg,45 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0062,1638,2415,,,
Kasten_blau_44_6_0065.jpg,46 r,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0062,1606,2267,,,
Kasten_blau_44_6_0066.jpg,48 r,,Wien,,1691.02.01,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,fol. 47 fehlt,Kasten_blau_44_6_0066,1638,2450,,,
Kasten_blau_44_6_0067.jpg,48 v,,,,,,,,,,,,Kasten_blau_44_6_0066,1638,2415,,,
Kasten_blau_44_6_0068.jpg,49 r,,,,,,,,,,,,Kasten_blau_44_6_0066,1638,2450,,,
Kasten_blau_44_6_0069.jpg,49 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0066,1638,2415,,,
Kasten_blau_44_6_0070.jpg,50 r,,Wien,,1691.02.07,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0070,1638,2450,,,
Kasten_blau_44_6_0071.jpg,50 v,,,,,,,,,,,,Kasten_blau_44_6_0070,1638,2415,,,
Kasten_blau_44_6_0072.jpg,51 r,,Wien,,1691.02.20,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0072,1638,2434,,,
Kasten_blau_44_6_0073.jpg,51 v,,,,,,,,,,,,Kasten_blau_44_6_0072,1638,2415,,,
Kasten_blau_44_6_0074.jpg,53 v,,,,,,,,Leerseite,,,"bis auf ""registretur""",,1638,2415,,,
Kasten_blau_44_6_0075.jpg,53 r,,Wien,,1691.03.18,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0075,1638,2434,,,
Kasten_blau_44_6_0076.jpg,54 v,,,,,,,,,,,,Kasten_blau_44_6_0075,1638,2415,,,
Kasten_blau_44_6_0077.jpg,54 r,,,,,,,,,,,,Kasten_blau_44_6_0075,1638,2434,,,
Kasten_blau_44_6_0078.jpg,55 r,,Ebersdorf,,1691.04.07,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Ebersdorf,Kasten_blau_44_6_0078,1748,2509,,,
Kasten_blau_44_6_0079.jpg,55 v,,,,,,,,,,,,Kasten_blau_44_6_0078,1746,2507,,,
Kasten_blau_44_6_0080.jpg,56 r,,,,,,,,,,,,Kasten_blau_44_6_0078,1746,2507,,,
Kasten_blau_44_6_0081.jpg,57 r,,Wien,,1691.04.22,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0081,1634,2469,,,
Kasten_blau_44_6_0082.jpg,57 v,,,,,,,,,,,,Kasten_blau_44_6_0081,1634,2469,,,
Kasten_blau_44_6_0083.jpg,58 r,,Laxenburg,,1691.05.06,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0083,1634,2469,,,
Kasten_blau_44_6_0084.jpg,58 v,,,,,,,,,,,,Kasten_blau_44_6_0083,1634,2469,,,
Kasten_blau_44_6_0085.jpg,59 r,,Favorita,,1691.06.15,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0085,1634,2469,,,
Kasten_blau_44_6_0086.jpg,59 v,,,,,,,,,,,,Kasten_blau_44_6_0085,1634,2469,,,
Kasten_blau_44_6_0087.jpg,60 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0085,1634,2469,,,
Kasten_blau_44_6_0088.jpg,61 r,,o.O.,,o.D.,Mai 1694,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1691.07.15-1691.08.12,Kasten_blau_44_6_0088,1634,2469,,,
Kasten_blau_44_6_0089.jpg,62 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0088,1634,2469,,,
Kasten_blau_44_6_0090.jpg,63 r,,?,,1691.08.12,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_6_0090,1634,2469,,,
Kasten_blau_44_6_0091.jpg,63 v,,,,,,,,,,,,Kasten_blau_44_6_0090,1634,2469,,,
Kasten_blau_44_6_0092.jpg,64 r,,,,,,,,,,,,Kasten_blau_44_6_0090,1634,2469,,,
Kasten_blau_44_6_0093.jpg,64 v,,,,,,,,Adresse,,,an JW,Kasten_blau_44_6_0090,1634,2469,,,
Kasten_blau_44_6_0094.jpg,65 r,,Düsseldorf,,1691.12.22,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Datierung folgt dem Bleistiftvermerk auf dem ersten Blatt, aber Monat ist mir unklar: vor ""bris"" eher eine spiegelverkehrte 9 als eine 10",Kasten_blau_44_6_0094,1690,2583,,,
Kasten_blau_44_6_0095.jpg,65 v,,,,,,,,,,,,Kasten_blau_44_6_0094,1690,2583,,,
Kasten_blau_44_6_0096.jpg,66 r,,,,,,,,,,,,Kasten_blau_44_6_0094,1690,2583,,,
Kasten_blau_44_6_0097.jpg,67 r,,Düsseldorf,,1692.03.18,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Düsseldorf,Kasten_blau_44_6_0097,1690,2547,,,
Kasten_blau_44_6_0098.jpg,67 v,,,,,,,,,,,,Kasten_blau_44_6_0097,1690,2547,,,
Kasten_blau_44_6_0099.jpg,68 r,,,,,,,,,,,,Kasten_blau_44_6_0097,1690,2547,,,
Kasten_blau_44_6_0100.jpg,68 v,,,,,,,,,,,,Kasten_blau_44_6_0097,1690,2547,,,
Kasten_blau_44_6_0101.jpg,69 r,,Wien,,1692.05.11,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Ort hat Zusatz ""bey Karmeliterinnen"" (Klsoter St. Josef oder Siebenbüchnerkloster war 1629-1782 auf dem Areal 1, Vorlaufstraße-Marc-Aurel-Straße; vgl. Diss. Von Roswitha Rosa Reischl)",Kasten_blau_44_6_0101,1690,2496,,,
Kasten_blau_44_6_0102.jpg,69 v,,,,,,,,,,,,Kasten_blau_44_6_0101,1690,2497,,,
Kasten_blau_44_6_0103.jpg,70 r,,,,,,,,,,,,Kasten_blau_44_6_0101,1690,2497,,,
Kasten_blau_44_6_0104.jpg,71 r,,Wien,,1692.07.21,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; Schreiber,offizieller Brief in Schönschrift; Wien,Kasten_blau_44_6_0104,1690,2497,,,
Kasten_blau_44_6_0105.jpg,71 v,,,,,,,,,,,,Kasten_blau_44_6_0104,1690,2497,,,
Kasten_blau_44_6_0106.jpg,72 v,,,,,,,,Adresse,,,an JW; ebenfalls Schönschrift => Adressen gehören anscheinend jeweils zum vorangehenden Brief,Kasten_blau_44_6_0104,1690,2497,,,
Kasten_blau_44_6_0107.jpg,73 r,,Bensberg,,1692.10.12,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Bensberg ist ein Jagdschloss (und zwar ein ziemliches Gerät) im Bergischen Land; JW regierte ab 1679 als Herzog von Jülich und Berg,Kasten_blau_44_6_0107,1674,2573,,,
Kasten_blau_44_6_0108.jpg,74 r,,Bensberg,,1692.10.25,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_6_0108,1690,2497,,Zwei Drittbriefe gesplittet,
